date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,EFFR,DTB3,T10YIE,DGS10,GC=F,CL=F
2008-01-02,SIRI,3.0299999713897705,3.109999895095825,3.0,2.6901934146881104,24206100.0,2.0,0.0,13.074436356107574,11.47455007882895,0.0,-66.66666666666667,100.0,2.6901934146881104,2.6901934146881104,4.11,3.18,2.32,3.91,857.0,99.62000274658205
2008-01-03,SIRI,3.069999933242798,3.2100000381469727,3.0299999713897705,2.7783961296081543,30359700.0,3.0,0.0019789070655136,2.8590322478261863,2.6095572964700784,100.0,66.66666666666708,100.0,2.7342947721481323,2.7342947721481323,4.25,3.16,2.33,3.91,866.4000244140625,99.18000030517578
2008-01-04,SIRI,3.140000104904175,3.180000066757202,3.0799999237060547,2.7519354820251465,31292500.0,4.0,0.0017009772902385,2.830699287906825,2.6496507296407823,76.31590347474445,47.7459907282128,100.0,2.740175008773804,2.740175008773804,4.18,3.12,2.32,3.88,863.0999755859375,97.91000366210938
2008-01-07,SIRI,3.130000114440918,3.150000095367432,2.880000114440918,2.593169689178467,52262100.0,0.0,-0.004199295734824,2.867964435926313,2.538882921823626,30.896313460382927,-105.55356972175193,39.12403946510591,2.703423678874969,2.703423678874969,4.27,3.19,2.29,3.86,859.5999755859375,95.08999633789062
2008-01-08,SIRI,2.970000028610229,3.069999933242798,2.950000047683716,2.628451108932495,36257400.0,1.0,-0.0059130812072423,2.8459155279256128,2.530942801847336,39.21301533708969,-73.59431115620963,39.12403946510592,2.6884291648864744,2.6884291648864744,4.27,3.17,2.29,3.86,878.0,96.33000183105467
2008-01-09,SIRI,2.970000028610229,3.0,2.6700000762939453,2.513787746429444,74474300.0,2.0,-0.0117352249425572,2.859758403748557,2.458886119872048,27.9170876364996,-154.32426754605387,71.18744864724673,2.6593222618103027,2.6593222618103027,4.26,3.14,2.26,3.82,879.5,95.66999816894533
2008-01-10,SIRI,2.789999961853028,2.9200000762939453,2.75,2.549068689346313,27331200.0,3.0,-0.0136686011069082,2.844631624714172,2.442511878202436,33.971370590222975,-109.48593268902684,71.18744864724673,2.643571751458304,2.643571751458304,4.26,3.16,2.23,3.91,891.7000122070312,93.70999908447266
2008-01-11,SIRI,2.890000104904175,3.150000095367432,2.819999933242798,2.584350347518921,44009400.0,4.0,-0.0130672273276126,2.8269664805596117,2.4453716713721514,39.249860883612506,-21.93019930676998,14.554139832750918,2.6361690759658813,2.6361690759658813,4.23,3.02,2.26,3.82,896.0999755859375,92.69000244140624
2008-01-14,SIRI,2.950000047683716,2.970000028610229,2.809999942779541,2.513787746429444,28418600.0,0.0,-0.0159528313454622,2.818810092082073,2.426332208841592,33.679405370123376,-80.04200686175969,15.84803675243279,2.6225711504618325,2.6225711504618325,4.24,3.11,2.28,3.81,901.5999755859376,94.1999969482422
2008-01-15,SIRI,2.819999933242798,2.890000104904175,2.720000028610229,2.504966735839844,29745700.0,1.0,-0.0182220702962516,2.810217788915387,2.411403629083881,33.07240990109004,-104.6413422399112,26.54877845461324,2.610810708999634,2.610810708999634,4.24,3.09,2.27,3.72,901.0,91.9000015258789
2008-01-16,SIRI,2.809999942779541,2.869999885559082,2.75,2.425584316253662,20580100.0,2.0,-0.0238354525735169,2.813659903058478,2.374283988986976,28.320659293453943,-101.3175664916448,26.54877845461324,2.593971946022727,2.593971946022727,4.22,3.06,2.24,3.74,880.5999755859375,90.83999633789062
2008-01-17,SIRI,2.7799999713897705,2.799999952316284,2.6700000762939453,2.372662305831909,31156700.0,3.0,-0.0305336834509346,2.8208889203879552,2.3301700316256966,25.767406774329714,-122.06330952043072,34.950503031879464,2.575529476006826,2.575529476006826,4.23,3.0,2.23,3.66,879.5,90.12999725341795
2008-01-18,SIRI,2.6600000858306885,2.859999895095825,2.630000114440918,2.496146440505981,55158100.0,4.0,-0.0281208382791202,2.8084282346066978,2.330417942714516,39.03442108068143,-84.02989782173744,23.614408182305908,2.569423088660607,2.569423088660607,4.17,2.79,2.24,3.66,880.7999877929688,90.56999969482422
2008-01-22,SIRI,2.5199999809265137,2.930000066757202,2.509999990463257,2.33738112449646,62699300.0,1.0,-0.0351509903359583,2.813833713875745,2.2918636114220186,31.537630880303112,-111.50380450117136,35.24397866681143,2.552848662648882,2.552848662648882,3.68,2.3,2.24,3.52,889.5999755859375,89.8499984741211
2008-01-23,SIRI,2.630000114440918,2.890000104904175,2.630000114440918,2.504966735839844,50016000.0,2.0,-0.0300594870072106,2.8023606094555378,2.296952458934354,43.40625556073236,-61.19222486971003,35.24397866681144,2.549656534194946,2.549656534194946,3.43,2.16,2.2,3.51,882.5,86.98999786376953
2008-01-24,SIRI,2.900000095367432,3.0799999237060547,2.859999895095825,2.60198974609375,61505200.0,3.0,-0.0199338571473095,2.798460964447932,2.307393755429311,48.72950988561375,36.709110484211045,6.035844708918499,2.552927359938621,2.552927359938621,3.47,2.32,2.24,3.68,905.5,89.41000366210938
2008-01-25,SIRI,3.009999990463257,3.0199999809265137,2.890000104904175,2.549068689346313,24063500.0,4.0,-0.0152392711739519,2.790444637675652,2.314956120955437,46.27356419980499,19.988480999925265,6.035844708918493,2.5527003793155445,2.5527003793155445,3.6,2.25,2.27,3.61,910.5,90.70999908447266
2008-01-28,SIRI,3.0999999046325684,3.109999895095825,2.970000028610229,2.7166545391082764,53755400.0,0.0,-0.0008906318712602,2.805059919935433,2.318557967561515,53.887022523432215,82.66171093668311,5.062082561322819,2.561808943748474,2.561808943748474,3.5,2.29,2.28,3.61,927.0999755859376,90.98999786376952
2008-01-29,SIRI,3.140000104904175,3.190000057220459,3.059999942779541,2.734295129776001,50761900.0,1.0,0.0112788894298523,2.820180621567552,2.321593706563873,54.5877767757884,109.95290730635573,13.649570566077363,2.5708871640657125,2.5708871640657125,3.47,2.23,2.32,3.69,925.0999755859376,91.63999938964844
2008-01-30,SIRI,3.0999999046325684,3.130000114440918,3.039999961853028,2.6990134716033936,53427900.0,2.0,0.0182225970217131,2.8266117325960494,2.3279752262891438,52.92377972598899,82.46803404271193,10.967171620863812,2.5772934794425963,2.5772934794425963,3.26,2.16,2.33,3.78,920.5999755859376,92.33000183105467
2008-01-31,SIRI,3.039999961853028,3.2100000381469727,3.0199999809265137,2.822497844696045,45084500.0,3.0,0.0315387262338897,2.852143327692154,2.315674074193832,57.60304902350885,109.14998302991832,19.12873733526765,2.588969877787999,2.588969877787999,3.22,1.92,2.34,3.67,922.7000122070312,91.75
