date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,EFFR,DTB3,T10YIE,DGS10,GC=F,CL=F
2008-01-02,ADP,39.0693588256836,39.20983123779297,37.86655044555664,25.88297843933105,3027576.0,2.0,0.0,13.074436356107574,11.47455007882895,0.0,-66.66666666666667,100.0,25.88297843933105,25.88297843933105,4.11,3.18,2.32,3.91,857.0,99.62000274658205
2008-01-03,ADP,38.13871765136719,38.13871765136719,37.383670806884766,25.69134521484375,3036005.0,3.0,-0.0042994633699109,26.058172132158635,25.51615152201617,0.0,-66.66666666666586,100.0,25.7871618270874,25.7871618270874,4.25,3.16,2.33,3.91,866.4000244140625,99.18000030517578
2008-01-04,ADP,37.27831268310547,37.32221221923828,35.7945556640625,24.553504943847656,4917519.0,4.0,-0.0407627284390734,26.813279187174928,23.93860654484005,0.0,-100.0,100.0,25.375942866007488,25.375942866007488,4.18,3.12,2.32,3.88,863.0999755859375,97.91000366210938
2008-01-07,ADP,36.15452194213867,37.041263580322266,35.961368560791016,25.08648681640625,3653001.0,0.0,-0.0371048377160008,26.51232831954936,24.094829387664998,29.41458306654484,-60.02914246597388,100.0,25.303578853607178,25.303578853607178,4.27,3.19,2.29,3.86,859.5999755859375,95.08999633789062
2008-01-08,ADP,37.03248596191406,37.12028121948242,36.33011245727539,24.858922958374023,3741615.0,1.0,-0.0433913340104901,26.33446084902052,24.09483450010057,26.032442033395384,-45.76638664371888,91.52634575488683,25.214647674560545,25.214647674560545,4.27,3.17,2.29,3.86,878.0,96.33000183105467
2008-01-09,ADP,36.39157104492188,36.76031494140625,36.12818145751953,24.900856018066406,2966184.0,2.0,-0.0445616758238465,26.196190786917995,24.12850734337172,27.618907673653386,-56.37414285362325,92.40535032061597,25.162349065144856,25.162349065144856,4.26,3.14,2.26,3.82,879.5,95.66999816894533
2008-01-10,ADP,36.16329956054688,36.98858642578125,36.11062240600586,25.050567626953125,3519396.0,3.0,-0.0377624799096629,26.093919543094117,24.198841033426536,32.93176835435729,-40.7406956053758,70.97341713299882,25.146380288260325,25.146380288260325,4.26,3.16,2.23,3.91,891.7000122070312,93.70999908447266
2008-01-11,ADP,36.46180725097656,36.49692535400391,35.82089614868164,24.601417541503903,3340915.0,4.0,-0.0539577319054629,26.03641510834472,24.120104781486823,26.821668003112507,-82.03673867461242,74.78422011377258,25.07825994491577,25.07825994491577,4.23,3.02,2.26,3.82,896.0999755859375,92.69000244140624
2008-01-14,ADP,36.28621673583984,36.28621673583984,35.16242218017578,24.07440757751465,3879890.0,0.0,-0.0904985321201898,26.085281930989584,23.84815965497505,21.89152140991557,-125.55686996571916,80.88206119550736,24.966720792982315,24.966720792982315,4.24,3.11,2.28,3.81,901.5999755859376,94.1999969482422
2008-01-15,ADP,35.03950881958008,35.61018371582031,35.03950881958008,24.014522552490234,2909120.0,1.0,-0.1181875828463461,26.085927469009366,23.657074468856845,21.428513134077136,-142.27081677733335,81.76210170700078,24.871500968933105,24.871500968933105,4.24,3.09,2.27,3.72,901.0,91.9000015258789
