date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,DGS10,T10YIE,DFF,DTB3,EFFR,GC=F,CL=F
2013-02-08,AMGN,85.61000061035156,87.16999816894531,85.38999938964844,65.77772521972656,8354900.0,4.0,-0.0965768582682926,66.86081217215916,62.15285512520411,51.507889227386805,19.06717559188859,11.332524039321454,65.1773447672526,65.8347204208374,1.99,2.56,0.08,0.07,0.14,1666.0,95.72000122070312
2013-02-11,AMGN,85.4800033569336,85.9800033569336,84.58999633789062,64.72591400146484,7538400.0,0.0,-0.1141473617690422,66.70862975253111,62.18545212613101,48.563513914776806,-29.837849912941785,3.062445277775696,65.15795110066732,65.8298246383667,1.99,2.57,0.07,0.09,0.14,1648.199951171875,97.02999877929688
2013-02-12,AMGN,85.0,85.2300033569336,84.27999877929688,64.43627166748047,4656000.0,1.0,-0.1497179725017901,66.5314331743867,62.21713173650196,47.78536658161664,-50.30956701240352,0.0140544039300199,65.15189692179362,65.84221178690592,2.02,2.59,0.07,0.09,0.13,1648.699951171875,97.51000213623048
2013-02-13,AMGN,84.95999908447266,85.12999725341797,84.44999694824219,64.74115753173828,7943200.0,2.0,-0.1515591174085671,66.54934524061747,62.22367493150168,48.68079354885042,-42.13954905248663,0.014054403930037,65.13174769083659,65.85803820292155,2.05,2.59,0.07,0.1,0.14,1644.199951171875,97.01000213623048
2013-02-14,AMGN,86.0,86.4000015258789,84.61000061035156,64.5734634399414,6189100.0,3.0,-0.1646517468958706,66.57206495761346,62.26625482082892,48.21037742689484,-18.374587490174488,12.248607373149063,65.03146489461263,65.86614214579264,2.0,2.56,0.07,0.11,0.14,1634.699951171875,97.30999755859376
2013-02-15,AMGN,84.23999786376953,84.72000122070312,83.31999969482422,63.72745132446289,5622200.0,4.0,-0.240521277821287,66.56991335188404,62.27791150773511,45.89576013712847,-77.6161886388234,0.9392397989541148,64.9171329498291,65.84928010304769,2.01,2.54,0.07,0.1,0.16,1608.800048828125,95.86000061035156
2013-02-19,AMGN,83.51000213623047,84.2699966430664,82.91999816894531,64.12377166748047,5944300.0,1.0,-0.2656069367635041,66.40733372584837,62.63062899692996,47.12595590816602,-80.02972363807832,4.652353491938008,64.80615730285645,65.82424093882243,2.03,2.55,0.07,0.12,0.15,1603.5999755859375,96.66000366210938
2013-02-20,AMGN,84.37000274658203,85.33999633789062,84.23999786376953,64.5201187133789,6388300.0,2.0,-0.2506166552162057,66.36150123516069,62.81450546344771,48.34113505127341,-25.557517449295112,5.47864459037468,64.71976280212402,65.80479666392009,2.02,2.54,0.07,0.12,0.15,1577.5999755859375,94.45999908447266
2013-02-21,AMGN,84.58999633789062,85.31999969482422,84.1500015258789,64.88595581054688,4094200.0,3.0,-0.2068325162786664,66.28873279161132,63.07858288221681,49.45043895234128,-16.200719043834354,4.56850290966508,64.65516599019368,65.77944698333741,1.99,2.53,0.07,0.13,0.16,1578.199951171875,92.83999633789062
2013-02-22,AMGN,85.06999969482422,86.87999725341797,85.06999969482422,66.17410278320312,4920400.0,4.0,-0.0674134749473012,66.28396469662164,63.43758567264106,53.11749400637719,68.006401936967,17.7232987245091,64.62036679585775,65.77948258717855,1.97,2.54,0.07,0.13,0.16,1572.4000244140625,93.12999725341795
2013-02-25,AMGN,89.30000305175781,91.25,89.30000305175781,68.25489807128906,11422400.0,0.0,0.2085755801305424,67.01727730853472,63.20594237225143,58.18630173507881,276.1910016858203,41.76236488727488,64.67665926615398,65.81811555226643,1.88,2.5,0.07,0.12,0.15,1586.199951171875,93.11000061035156
2013-02-26,AMGN,89.62999725341797,90.20999908447266,88.66000366210938,68.19391632080078,4805200.0,1.0,0.4175647505357176,67.62349118654016,62.930800729353386,57.99619902015053,223.38191558965963,35.56168616737191,64.75239753723145,65.85497379302979,1.88,2.5,0.07,0.14,0.14,1615.199951171875,92.62999725341795
2013-02-27,AMGN,89.1500015258789,91.3000030517578,89.05999755859375,69.3829116821289,3549800.0,2.0,0.671392764713687,68.44398586424718,62.48446834412685,60.59303255024212,244.0406683072326,40.31458644374214,64.86877988179525,65.89181245168051,1.91,2.52,0.07,0.11,0.14,1595.199951171875,92.76000213623048
2013-02-28,AMGN,91.0,93.41999816894533,90.87000274658205,69.779296875,6528600.0,3.0,0.8942301386181839,69.24042245389812,62.19355772493487,61.41570435679807,264.04781676447806,48.250408773504745,65.04486961364746,65.93285694122315,1.89,2.53,0.07,0.11,0.14,1577.699951171875,92.0500030517578
2013-03-01,AMGN,91.16000366210938,92.76000213623048,90.51000213623048,70.56436157226562,4317700.0,4.0,1.121253411531853,70.10800952289107,61.903940779232975,62.99835798742305,221.28507833525373,44.75663893052649,65.26633275349936,65.99203955332437,1.86,2.53,0.07,0.11,0.14,1571.9000244140625,90.68000030517578
2013-03-04,AMGN,92.11000061035156,92.75,91.5,70.67868041992188,3186700.0,0.0,1.2954622837241914,70.85800792676659,61.67966564195899,63.225583316394165,201.70639854051936,44.75663893052649,65.5012087504069,66.05401210784912,1.88,2.53,0.08,0.11,0.16,1572.0999755859375,90.12000274658205
2013-03-05,AMGN,93.11000061035156,93.76000213623048,92.55999755859376,71.21983337402344,3570200.0,1.0,1.460356510028575,71.62703847797886,61.53292894450649,64.29917574311821,197.41987406236635,48.63719175804724,65.80112342834472,66.11641203562418,1.9,2.55,0.08,0.08,0.15,1574.5999755859375,90.81999969482422
2013-03-06,AMGN,93.81999969482422,94.29000091552734,93.08999633789062,71.09026336669922,3716300.0,2.0,1.5625688347821691,72.26152845585449,61.4478865984668,63.83756314421845,175.7922404391568,50.58431999674298,66.06614290873209,66.18259092966716,1.95,2.56,0.08,0.1,0.15,1574.5999755859375,90.43000030517578
2013-03-07,AMGN,93.43000030517578,93.87999725341795,92.81999969482422,70.84635925292969,2980100.0,3.0,1.6053859253307934,72.77118994408788,61.45873215979397,62.95741248777638,145.44621995473284,47.538540431652194,66.32859268188477,66.24748465220134,2.0,2.56,0.08,0.1,0.16,1574.800048828125,91.55999755859376
2013-03-08,AMGN,93.43000030517578,93.87999725341795,92.8499984741211,70.88446807861328,3084900.0,4.0,1.6236771028769112,73.19448713398202,61.66360498332755,63.03977792091168,129.56553517522184,47.538540431652194,66.60368309020996,66.29507236480713,2.06,2.56,0.07,0.1,0.15,1576.5999755859375,91.9499969482422
2013-03-11,AMGN,92.66000366210938,93.36000061035156,90.87000274658205,69.6954574584961,5699600.0,0.0,1.524654504729881,73.42028117003844,61.8295841711481,58.81852635509707,90.6504018557361,26.15597450858432,66.81892484029134,66.32019011179607,2.07,2.57,0.07,0.1,0.16,1577.800048828125,92.05999755859376
2013-03-12,AMGN,91.58000183105467,91.80999755859376,91.04000091552734,69.93173217773438,4997500.0,1.0,1.448545842705144,73.59939419511151,62.17105296370197,59.37769892588739,74.99855323064057,26.15597450858431,66.98720944722494,66.34646600087484,2.03,2.55,0.07,0.1,0.15,1591.5,92.54000091552734
2013-03-13,AMGN,91.5999984741211,91.79000091552734,90.66999816894533,69.77165985107422,2606100.0,2.0,1.3596396017532868,73.6834503359745,62.62053564119836,58.81797189559203,65.58710207209435,22.368987712271267,67.12488848368326,66.38296120961508,2.04,2.56,0.04,0.09,0.14,1588.300048828125,92.5199966430664
2013-03-14,AMGN,91.6500015258789,92.29000091552734,91.1500015258789,70.25946044921875,3436800.0,3.0,1.3134021147996435,73.79095683661232,63.06485943230858,60.00645269891133,71.18449961593531,25.595361862473705,67.3094025929769,66.42695484161376,2.04,2.57,0.04,0.1,0.15,1590.5999755859375,93.02999877929688
2013-03-15,AMGN,91.83999633789062,92.16000366210938,91.26000213623048,69.97743225097656,10172700.0,4.0,1.2397106420867203,73.78068820667347,63.61552494335093,58.988274959477366,64.35843567259562,25.59536186247372,67.48249499003093,66.46245759328207,2.01,2.56,0.04,0.09,0.16,1592.5,93.4499969482422
2013-03-18,AMGN,91.2699966430664,91.36000061035156,90.3499984741211,68.89514923095703,3605900.0,0.0,1.0815114337535476,73.4684913375375,64.44449160313633,55.26562422230084,40.84547337351792,15.603403234779506,67.59828503926595,66.48257528940836,1.96,2.56,0.04,0.07,0.16,1604.5999755859375,93.73999786376952
2013-03-19,AMGN,90.68000030517578,92.5199966430664,90.54000091552734,70.42715454101562,4010900.0,1.0,1.0674525182407422,73.20591546086048,65.33740576716686,59.04991170584413,58.61984705049868,23.857699960560325,67.77929369608562,66.53833408355713,1.92,2.53,0.07,0.07,0.15,1611.300048828125,92.16000366210938
2013-03-20,AMGN,92.91999816894533,94.88999938964844,92.87999725341795,71.68477630615234,4157700.0,2.0,1.1445961011035308,73.0078896822631,66.2518973050416,61.79452624879648,97.44360897715843,37.25939893860411,67.98226000467936,66.61606375376384,1.96,2.53,0.07,0.07,0.15,1607.5,92.95999908447266
2013-03-21,AMGN,93.6500015258789,94.30999755859376,93.47000122070312,71.88294982910156,3674000.0,3.0,1.2078011139964957,72.667923895489,67.29156249367117,62.207432781257104,93.69568817881144,37.25939893860411,68.19031537373861,66.71288967132568,1.95,2.52,0.07,0.07,0.16,1613.800048828125,92.4499969482422
2013-03-22,AMGN,94.69000244140624,96.5999984741211,94.0999984741211,73.59789276123047,4724700.0,4.0,1.3803611601195485,72.87147870774372,67.83038667921916,65.54132837751851,121.63938419606258,47.468113542363646,68.49015286763509,66.83526541392008,1.93,2.53,0.07,0.07,0.15,1606.199951171875,93.70999908447266
2013-03-25,AMGN,96.91999816894533,97.5199966430664,96.01000213623048,73.78845977783203,5042200.0,0.0,1.5150290931913588,73.38326292467254,67.87195863294464,65.88725468585032,136.8204851313645,50.89915788889233,68.75717735290527,66.96726106007894,1.93,2.53,0.07,0.08,0.15,1604.5999755859375,94.80999755859376
2013-03-26,AMGN,97.29000091552734,98.76000213623048,97.06999969482422,75.19852447509766,3127000.0,1.0,1.715756662266628,74.17609220830307,67.7795901647438,68.32149942096707,157.18737376556228,55.12228730499557,69.10626436869303,67.13210773468018,1.92,2.53,0.07,0.07,0.14,1595.800048828125,96.33999633789062
2013-03-27,AMGN,98.05999755859376,100.31999969482422,98.0199966430664,76.3342056274414,3478300.0,2.0,1.9440647167175056,75.22729911160953,67.4235126559686,70.09924789883627,176.725216584293,59.77499301347496,69.5028621673584,67.327379544576,1.87,2.51,0.08,0.09,0.12,1606.199951171875,96.58000183105467
2013-03-28,AMGN,99.83999633789062,102.62000274658205,99.79000091552734,78.13296508789062,5506800.0,3.0,2.2442747480556733,76.61580347888568,66.8703751099815,72.61707266877761,210.85849714336987,65.42451093883784,69.94925575256347,67.54050172170004,1.87,2.51,0.08,0.07,0.13,1594.800048828125,97.2300033569336
2013-04-01,AMGN,102.62000274658205,103.9000015258789,101.6999969482422,77.98052978515625,4099700.0,0.0,2.4417461758311987,77.68727746057502,66.54051794958124,72.08493546076484,212.59726908078704,68.09062315526154,70.39615796407064,67.71381142934163,1.86,2.51,0.08,0.08,0.16,1600.0,97.06999969482422
2013-04-02,AMGN,102.38999938964844,106.61000061035156,102.38999938964844,81.09793090820312,4970500.0,1.0,2.817315661245061,79.45236299690566,65.81735746207872,75.83173717947405,229.5257794975958,72.83187518360104,70.97517395019531,67.9461534500122,1.88,2.51,0.09,0.07,0.15,1575.0999755859375,97.19000244140624
2013-04-03,AMGN,106.68000030517578,106.79000091552734,103.93000030517578,79.88606262207031,5306700.0,2.0,2.982785843102917,80.57388309742785,65.56246028636122,71.94819550209155,206.04533529755508,73.11550016014662,71.50058364868164,68.15337047576904,1.83,2.48,0.09,0.06,0.14,1552.800048828125,94.4499969482422
2013-04-04,AMGN,105.19000244140624,106.54000091552734,104.73999786376952,80.70159149169922,2850300.0,3.0,3.1434922960605007,81.7222857743321,65.37519042195696,72.91387072425361,185.65359780015964,73.11550016014664,72.03996607462565,68.37986443837484,1.78,2.48,0.09,0.07,0.14,1551.800048828125,93.26000213623048
2013-04-05,AMGN,104.20999908447266,104.62000274658205,103.47000122070312,79.29914093017578,4015900.0,4.0,3.1217022381016197,82.42589317331039,65.51686119070328,68.70623701502308,140.5041582604047,59.67605535918883,72.52040557861328,68.58778578440348,1.72,2.46,0.09,0.07,0.15,1575.4000244140625,92.6999969482422
2013-04-08,AMGN,104.08999633789062,105.13999938964844,103.0199966430664,80.10707092285156,3133300.0,0.0,3.133505556915935,83.17910850208308,65.68590614635441,69.74666136379278,130.5136271269576,61.00118523141652,72.98483784993489,68.80260232289632,1.76,2.45,0.09,0.07,0.15,1572.0,93.36000061035156
2013-04-09,AMGN,105.4800033569336,105.4800033569336,103.77999877929688,79.49730682373047,2881600.0,1.0,3.0584015559782785,83.65002954341253,66.19517004154841,67.98201324583584,119.69280294213448,61.87683714156415,73.35958480834961,69.01812203725179,1.78,2.45,0.09,0.06,0.15,1586.199951171875,94.1999969482422
2013-04-10,AMGN,104.52999877929688,108.2699966430664,104.5,82.50799560546875,4641500.0,2.0,3.204874716681701,84.5720850449613,66.53074088277309,71.64616738719064,137.2565999130412,68.14982906069376,73.8367207845052,69.29455916086833,1.84,2.44,0.1,0.07,0.15,1558.300048828125,94.63999938964844
2013-04-11,AMGN,108.56999969482422,109.36000061035156,107.62000274658205,82.485107421875,4273000.0,3.0,3.2812842642204174,85.28432006522722,67.08985061958724,71.58174293948986,141.12435936260948,70.19779539036176,74.27346064249674,69.571120262146,1.82,2.47,0.09,0.07,0.15,1564.300048828125,93.51000213623048
2013-04-12,AMGN,108.5,112.0999984741211,108.16999816894533,85.03849792480469,5726500.0,4.0,3.5074450123637035,86.38952103562998,67.46255339674308,74.25354537566936,150.03467588563086,74.58843937525785,74.78210067749023,69.91348514556884,1.75,2.43,0.09,0.06,0.15,1501.0,91.29000091552734
2013-04-15,AMGN,111.30999755859376,111.44000244140624,108.1999969482422,82.68330383300781,4458900.0,0.0,3.4567868674054125,86.76303884961197,68.3596227409642,68.14066377350868,124.84199503753672,74.58843937525786,75.18606541951497,70.22619908650717,1.72,2.41,0.09,0.06,0.15,1360.5999755859375,88.70999908447266
2013-04-16,AMGN,109.31999969482422,110.94000244140624,108.70999908447266,84.48973846435547,4627700.0,1.0,3.5218069025751504,87.08212928781771,69.5999912260983,70.09412209480257,120.95219928772472,74.58843937525786,75.6464340209961,70.57382138570149,1.75,2.4,0.09,0.06,0.15,1386.800048828125,88.72000122070312
2013-04-17,AMGN,109.94000244140624,110.38999938964844,107.6500015258789,83.41503143310547,3546600.0,2.0,3.4468823589465813,87.167583948926,70.81332425419902,67.54522006106907,102.0334978291941,63.224940354402406,76.0529406229655,70.92703202565511,1.73,2.37,0.09,0.06,0.15,1382.199951171875,86.68000030517578
2013-04-18,AMGN,109.62999725341795,109.9000015258789,106.3000030517578,81.90586853027344,3889300.0,3.0,3.2285110193085984,87.00609084281123,71.99692658272588,64.15616054014541,82.97648755676782,49.93869042062626,76.41346079508463,71.23980185190837,1.72,2.27,0.08,0.05,0.15,1392.0,87.7300033569336
2013-04-19,AMGN,107.16999816894533,111.61000061035156,107.16999816894533,84.89368438720703,6032500.0,4.0,3.2589744994124885,87.11182817849833,73.19226270284933,67.49625633849303,97.28692998590265,54.90847041080335,76.88170496622722,71.60514882405599,1.73,2.32,0.08,0.05,0.15,1395.300048828125,88.01000213623047
2013-04-22,AMGN,112.01000213623048,113.97000122070312,110.83000183105467,86.44857025146484,4305600.0,0.0,3.3697390670197223,87.57715058043232,74.01200804993877,69.04895664098608,117.74121860833222,60.66885499981611,77.40050837198893,72.00209573109944,1.72,2.35,0.09,0.05,0.15,1421.0,88.76000213623047
2013-04-23,AMGN,113.70999908447266,114.9499969482422,112.0,85.94551849365234,4793700.0,1.0,3.377989353644111,87.70318084837687,75.10168365357625,67.9623802943681,117.0179932919987,62.77949671046513,77.9421770731608,72.38055095672607,1.74,2.38,0.09,0.05,0.14,1408.5999755859375,89.18000030517578
2013-04-24,AMGN,106.66999816894533,108.37000274658205,104.0199966430664,79.97750091552734,7490500.0,2.0,2.869876473927945,87.27907998851359,76.0036821574825,56.96154704431758,37.15049437067351,10.952372800251547,78.27703603108723,72.63212273915609,1.73,2.38,0.09,0.06,0.13,1423.4000244140625,91.43000030517578
2013-04-25,AMGN,105.48999786376952,109.23999786376952,105.20999908447266,82.82048797607422,8120000.0,3.0,2.665868182981086,87.03558405017232,76.89580633068705,60.140993506338006,53.30717228462714,14.138289246567773,78.71199696858724,72.91844272613525,1.74,2.4,0.09,0.05,0.13,1461.800048828125,93.63999938964844
2013-04-26,AMGN,109.04000091552734,109.69000244140624,106.9000015258789,82.6070785522461,2933600.0,4.0,2.458628249620688,86.93145438287941,77.44734734441552,59.79795477158688,58.40441469230704,15.803878570551008,79.12358423868815,73.21649341583252,1.7,2.38,0.11,0.05,0.13,1453.5999755859375,93.0
2013-04-29,AMGN,108.1500015258789,108.37999725341795,106.33000183105467,81.30374145507812,4293900.0,0.0,2.164272314027272,86.69221550647396,78.01890738781316,57.7180167964497,41.4849858986701,12.840050210832771,79.50112787882487,73.4918114344279,1.7,2.37,0.11,0.05,0.13,1467.4000244140625,94.5
2013-04-30,AMGN,106.66000366210938,106.66000366210938,103.8499984741211,79.42872619628906,5477200.0,1.0,1.7594136280147552,86.77184665086497,77.77235577223072,54.87729902546837,6.886024643970853,0.8370103934071023,79.8522471110026,73.72526607513427,1.7,2.34,0.11,0.05,0.14,1472.199951171875,93.45999908447266
2013-05-01,AMGN,105.0500030517578,106.87999725341795,104.30999755859376,79.68024444580078,3744500.0,2.0,1.4422304879031458,86.78541019956087,77.73821040590788,55.183385183091566,5.873188971258941,1.827250217823904,80.1606834411621,73.96998856862386,1.66,2.3,0.11,0.06,0.14,1446.300048828125,91.02999877929688
2013-05-02,AMGN,105.1500015258789,106.91999816894533,104.4000015258789,80.48054504394531,2919800.0,3.0,1.2411311467799209,86.79145630905198,77.71005965164137,56.16220818826939,5.555537880590312,2.017429499775845,80.45387573242188,74.21806786855062,1.66,2.28,0.11,0.05,0.15,1467.699951171875,93.98999786376952
2013-05-03,AMGN,106.6999969482422,107.56999969482422,106.13999938964844,81.15889739990234,2620500.0,4.0,1.1235443164972736,86.70246127959064,77.98503032807537,56.98596823259731,20.651967829937497,5.20717372938678,80.7630739847819,74.47669467926025,1.78,2.31,0.11,0.05,0.14,1464.300048828125,95.61000061035156
2013-05-06,AMGN,106.08000183105467,106.12999725341795,104.68000030517578,79.90129089355469,2624100.0,0.0,0.9182920721341504,86.7153131030195,77.95160050171683,55.00372541312326,-19.61245682302519,2.4200995276013955,80.97318725585937,74.73167006174724,1.8,2.31,0.11,0.04,0.14,1468.0999755859375,96.16000366210938
2013-05-07,AMGN,105.0,105.55999755859376,104.18000030517578,79.61927795410156,2957100.0,1.0,0.7245202835498787,86.70510068104457,77.97401003672886,54.56343609402072,-40.72168855888226,4.942938060052801,81.16754786173503,74.96236260732015,1.82,2.32,0.11,0.04,0.12,1449.0,95.62000274658205
2013-05-08,AMGN,104.63999938964844,105.51000213623048,104.22000122070312,80.08419036865234,3224200.0,2.0,0.6015351684859098,86.69732152720083,77.73940866689098,55.175347211622345,-46.02327527661711,4.942938060052802,81.33040339152018,75.21833388010661,1.81,2.29,0.11,0.04,0.12,1473.9000244140625,96.62000274658205
2013-05-09,AMGN,104.80999755859376,105.75,104.12999725341795,79.69548034667969,2460800.0,3.0,0.4673160005891361,86.69452501994226,77.46324246662999,54.54005101641641,-57.393254324187616,3.475594605872072,81.44244588216146,75.47265402475993,1.81,2.31,0.11,0.04,0.12,1468.800048828125,96.38999938964844
2013-05-10,AMGN,104.55999755859376,106.75,104.4000015258789,81.34183502197266,2905100.0,4.0,0.4881661308860714,86.30206589944696,77.4860352968421,56.72331421295297,-32.01661313863544,2.5908552255354818,81.54940821329753,75.7493319829305,1.9,2.35,0.12,0.04,0.12,1436.800048828125,96.04000091552734
2013-05-13,AMGN,106.18000030517578,107.58999633789062,105.62000274658205,81.471435546875,2547000.0,0.0,0.5092770596763359,86.22909129375157,77.43782307392422,56.8919083870009,-11.834998051176893,7.462285996632592,81.66577173868815,76.0309648513794,1.92,2.33,0.12,0.05,0.12,1434.5,95.16999816894533
2013-05-14,AMGN,106.5199966430664,109.55999755859376,106.5199966430664,82.6350326538086,3756400.0,1.0,0.6128357952112538,85.97572124445126,77.50572254216983,58.39723216950272,33.51503635302166,17.771635340184186,81.71700846354166,76.3460912068685,1.96,2.33,0.12,0.05,0.11,1424.699951171875,94.20999908447266
2013-05-15,AMGN,108.08000183105467,109.16000366210938,106.4499969482422,82.23699188232422,2561900.0,2.0,0.6552351327887322,85.851027217748,77.51261261379497,57.68441556746231,20.37906101502111,17.275371474444174,81.7953727722168,76.64797821044922,1.94,2.3,0.12,0.04,0.12,1396.5,94.3000030517578
2013-05-16,AMGN,107.02999877929688,107.02999877929688,103.5999984741211,80.36134338378906,3915400.0,3.0,0.531362538326249,85.81335789378207,77.39582942311247,54.44483081303709,-63.38425796754495,0.8990976633251426,81.78403116861979,76.91199862162271,1.87,2.27,0.12,0.03,0.11,1387.0999755859375,95.16000366210938
2013-05-17,AMGN,105.88999938964844,106.0500030517578,104.33000183105467,80.86663055419922,3038000.0,4.0,0.4685637552521626,85.32499329904326,77.48148863455049,55.146825952999336,-63.12438235934109,0.8990976633251437,81.8362808227539,77.1783432006836,1.95,2.26,0.12,0.04,0.1,1364.9000244140625,96.0199966430664
2013-05-20,AMGN,105.33000183105467,105.5,101.25,78.22541046142578,3905000.0,0.0,0.203327051650902,84.37370241873806,77.61046353585179,50.90505755419933,-137.7943468562949,16.81815063323637,81.77355880737305,77.37919832865397,1.97,2.28,0.11,0.05,0.1,1384.300048828125,96.70999908447266
2013-05-21,AMGN,102.4499969482422,104.68000030517578,102.4499969482422,79.802490234375,3490400.0,1.0,0.119010333547294,83.16897243151027,78.20089069715183,53.13183447892479,-111.88899176538222,16.818150633236367,81.78373158772787,77.57165819803873,1.94,2.28,0.09,0.04,0.09,1377.800048828125,96.16000366210938
2013-05-22,AMGN,104.26000213623048,107.4000015258789,103.61000061035156,80.02449798583984,3535200.0,2.0,0.0693040037134835,83.1685919520574,78.20597088363596,53.43937088169754,-58.858951981908426,0.523251940920394,81.70094833374023,77.76883455912272,2.03,2.27,0.09,0.04,0.08,1367.5999755859375,94.27999877929688
2013-05-23,AMGN,103.0999984741211,106.33000183105467,103.0,80.85895538330078,3169500.0,3.0,0.096136910863791,82.86177836151084,78.31663121490517,54.59776175208373,-64.8350858355916,3.742115136050741,81.64674326578776,77.96010195414225,2.02,2.26,0.09,0.05,0.08,1392.0,94.25
2013-05-24,AMGN,105.0999984741211,106.16999816894533,104.37000274658205,81.08096313476562,2411000.0,4.0,0.1337742865443658,82.59466779458977,78.43113024007819,54.906533202304,-44.69405935636706,3.742115136050749,81.51482543945312,78.14846305847168,2.01,2.27,0.09,0.04,0.09,1386.800048828125,94.1500015258789
2013-05-28,AMGN,106.76000213623048,108.02999877929688,105.4499969482422,81.302978515625,3164400.0,1.0,0.1794483943222928,82.59456865725042,78.43115308347222,55.22157405818981,-2.335724317569738,6.7690586804606125,81.46881459554037,78.32744000752767,2.15,2.29,0.08,0.05,0.09,1379.0999755859375,95.01000213623048
2013-05-29,AMGN,105.80999755859376,105.9499969482422,104.1500015258789,79.91729736328125,2909900.0,2.0,0.1026492883280241,82.57646225030997,78.4981166071119,52.83813402575485,-61.78356454988111,0.7444589980025088,81.31639989217122,78.48141695658366,2.13,2.23,0.08,0.05,0.08,1391.300048828125,93.12999725341795
2013-05-30,AMGN,104.48999786376952,105.83999633789062,104.19000244140624,80.55272674560547,2351700.0,3.0,0.0919987795056584,82.57981974315398,78.58200734424837,53.78439585596201,-50.80227729008653,0.7444589980025211,81.22098973592122,78.63696517944337,2.13,2.18,0.09,0.04,0.08,1411.5,93.61000061035156
2013-05-31,AMGN,104.4000015258789,105.02999877929688,100.38999938964844,76.96221160888672,6097100.0,4.0,-0.2038169152872342,82.97794193126619,77.8320518126303,48.13858425289624,-156.80710443185475,19.634646628626403,81.056201171875,78.73483098347982,2.16,2.21,0.09,0.04,0.09,1392.5999755859375,91.97000122070312
2013-06-03,AMGN,100.61000061035156,101.25,97.22000122070312,75.89043426513672,5009900.0,0.0,-0.51875655640373,83.38179119187573,76.90135623854418,46.62718113026334,-256.32484410606264,31.294928949379315,80.75609283447265,78.81889890034994,2.13,2.2,0.09,0.05,0.1,1411.699951171875,93.4499969482422
2013-06-04,AMGN,99.02999877929688,100.36000061035156,97.12000274658205,74.48179626464844,3164700.0,1.0,-0.871962365791461,83.98417325261228,75.75702471491702,44.71825157919731,-287.0001409962563,31.62943764884932,80.35720036824544,78.87885437011718,2.14,2.19,0.1,0.04,0.11,1397.0999755859375,93.30999755859376
2013-06-05,AMGN,97.0,98.33000183105467,94.56999969482422,72.42242431640625,4995200.0,2.0,-1.3030340543078154,84.80622609390528,74.21528650985448,42.11087559300466,-334.46806748633867,39.640258472923065,79.90643056233723,78.92430381774902,2.1,2.16,0.1,0.05,0.09,1398.4000244140625,93.73999786376952
2013-06-06,AMGN,95.01000213623048,97.52999877929688,94.1500015258789,74.6348876953125,4670200.0,3.0,-1.4494260871151994,84.95364490446802,73.52293743195777,45.633868987262375,-251.12231323561684,40.86025255608746,79.72834345499675,79.002689743042,2.08,2.13,0.1,0.05,0.1,1415.699951171875,94.76000213623048
2013-06-07,AMGN,98.7699966430664,100.26000213623048,98.31999969482422,75.64546203613281,3576300.0,4.0,-1.4669874065755977,84.96589704823803,73.10568345713305,47.15352844307552,-141.11674641417216,23.513987591819028,79.48917592366537,79.1005864461263,2.17,2.14,0.11,0.04,0.09,1383.0,96.02999877929688
2013-06-10,AMGN,98.9499969482422,99.44000244140624,97.87000274658205,75.26268768310547,2901300.0,0.0,-1.494563176119982,84.78614757660276,72.67751819488163,46.6426717477238,-138.30133440914884,25.13836486789361,79.244362894694,79.18397356669108,2.22,2.11,0.11,0.05,0.09,1386.199951171875,95.7699966430664
2013-06-11,AMGN,97.26000213623048,99.01000213623048,96.62000274658205,74.97177124023438,2064500.0,1.0,-1.5223430744693047,84.53925384080378,72.27444550001653,46.2487287478993,-137.59966108626855,29.57925127401037,79.03329722086589,79.26721254984538,2.2,2.07,0.11,0.05,0.09,1377.0,95.37999725341795
2013-06-12,AMGN,98.97000122070312,99.5,95.97000122070312,73.77751159667969,2579600.0,2.0,-1.6220278886223412,84.09003124935914,71.83791598574827,44.647330993011934,-131.65880247713412,31.827215761392512,78.84492340087891,79.34858525594076,2.25,2.04,0.11,0.05,0.08,1391.800048828125,95.87999725341795
2013-06-13,AMGN,96.37999725341795,98.6999969482422,95.94000244140624,75.41578674316406,2958100.0,3.0,-1.5509552625141936,83.50184799899446,71.74397872219694,47.23982058863439,-112.4222649926103,31.934409477564703,78.70277481079101,79.43172912597656,2.19,2.04,0.11,0.05,0.09,1377.5999755859375,96.69000244140624
2013-06-14,AMGN,98.2300033569336,98.9000015258789,96.91999816894533,74.58131408691406,3126400.0,4.0,-1.5441644965461023,83.21431260727316,71.45351118423075,46.10206913878106,-99.40504352570215,30.472310751177705,78.50613377888997,79.48000475565593,2.14,2.05,0.11,0.05,0.1,1387.300048828125,97.8499984741211
2013-06-17,AMGN,98.72000122070312,100.08999633789062,98.5,75.85215759277344,3082500.0,0.0,-1.419868950131658,82.75322087079097,71.41315562457036,48.0724064230371,-64.7775665567832,21.88166468136305,78.32924245198568,79.5461582183838,2.19,2.04,0.11,0.05,0.11,1382.800048828125,97.7699966430664
2013-06-18,AMGN,99.12000274658205,102.29000091552734,99.06999969482422,77.70484161376953,3329000.0,1.0,-1.158513099270138,82.70986784704081,71.4044517635549,50.78567363173015,-29.37331586411262,7.8482663321843,78.25602747599284,79.6146073659261,2.2,2.06,0.11,0.05,0.12,1366.5999755859375,98.44000244140624
