date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,EFFR,DTB3,T10YIE,DGS10,GC=F,CL=F
2008-01-02,WDC,29.6200008392334,30.57999992370605,28.350000381469727,22.960020065307617,4384300.0,2.0,0.0,13.074436356107574,11.47455007882895,0.0,-66.66666666666667,100.0,22.960020065307617,22.960020065307617,4.11,3.18,2.32,3.91,857.0,99.62000274658205
2008-01-03,WDC,28.59000015258789,28.850000381469727,27.40999984741211,22.783403396606445,5754000.0,3.0,-0.0039625534644507,23.121485419175382,22.62193804273868,0.0,-66.66666666666693,100.0,22.87171173095703,22.87171173095703,4.25,3.16,2.33,3.91,866.4000244140625,99.18000030517578
2008-01-04,WDC,27.940000534057617,28.0,25.200000762939453,20.575706481933597,6475400.0,4.0,-0.0735096288509993,24.76345152816129,19.449301767737147,0.0,-100.00000000000011,100.0,22.10637664794922,22.10637664794922,4.18,3.12,2.32,3.88,863.0999755859375,97.91000366210938
2008-01-07,WDC,25.700000762939453,25.8799991607666,24.290000915527344,20.29472923278809,5427700.0,0.0,-0.1134840443027052,24.479905011622595,18.82702457669528,0.0,-93.11272530689328,100.0,21.653464794158936,21.653464794158936,4.27,3.19,2.29,3.86,859.5999755859375,95.08999633789062
2008-01-08,WDC,25.31999969482422,25.31999969482422,23.43000030517578,18.91392135620117,6023400.0,1.0,-0.1877619421802983,24.56903005997572,17.64208215315905,0.0,-97.52292635195536,100.0,21.105556106567384,21.105556106567384,4.27,3.17,2.29,3.86,878.0,96.33000183105467
2008-01-09,WDC,23.46999931335449,24.8799991607666,23.46999931335449,19.91741371154785,6867900.0,2.0,-0.185973811107253,24.153705972006616,17.66135877612164,21.12947037391324,-74.17239404314222,100.0,20.90753237406413,20.90753237406413,4.26,3.14,2.26,3.82,879.5,95.66999816894533
2008-01-10,WDC,24.88999938964844,25.75,24.5,20.39909172058105,5882700.0,3.0,-0.1598029055714001,23.82305633661946,17.846739653370776,28.618730048159648,-37.28669738914005,63.24141869208173,20.83489799499512,20.83489799499512,4.26,3.16,2.23,3.91,891.7000122070312,93.70999908447266
2008-01-11,WDC,25.25,25.270000457763672,23.8799991607666,19.251094818115234,3878600.0,4.0,-0.1942836045348883,23.62150333916538,17.652341856604885,23.189657751981343,-64.03297511830523,67.75596791173426,20.63692259788513,20.63692259788513,4.23,3.02,2.26,3.82,896.0999755859375,92.69000244140624
2008-01-14,WDC,24.190000534057617,25.36000061035156,24.190000534057617,20.17431259155273,4440600.0,0.0,-0.1694005379852967,23.39432400684626,17.776718965294577,33.659511796198004,-41.21994198742131,64.61871506145033,20.58552148607042,20.58552148607042,4.24,3.11,2.28,3.81,901.5999755859376,94.1999969482422
2008-01-15,WDC,24.809999465942383,25.549999237060547,24.450000762939453,20.286705017089844,5273900.0,1.0,-0.1434953125216473,23.21053932296572,17.900740355379007,34.779114052276995,-30.90403685044231,57.95265259256694,20.555639839172365,20.555639839172365,4.24,3.09,2.27,3.72,901.0,91.9000015258789
2008-01-16,WDC,24.56999969482422,25.459999084472656,24.43000030517578,19.81305313110352,4696400.0,2.0,-0.1479974565300779,23.04628831760266,17.929975595638638,32.395605639184055,-39.9786521798164,58.14337754808382,20.48813195662065,20.48813195662065,4.22,3.06,2.24,3.74,880.5999755859375,90.83999633789062
2008-01-17,WDC,24.739999771118164,25.239999771118164,23.600000381469727,18.9781436920166,5208000.0,3.0,-0.1951471043840271,22.952523817392574,17.772075385081383,28.796893038020585,-72.08124527024981,65.15490158473473,20.36229960123698,20.36229960123698,4.23,3.0,2.23,3.66,879.5,90.12999725341795
2008-01-18,WDC,24.350000381469727,25.0,22.770000457763672,18.954057693481445,6503000.0,4.0,-0.2288864278551692,22.85404155179161,17.653905049489186,28.7017410548318,-88.85239754453937,70.4468512230063,20.2539733006404,20.2539733006404,4.17,2.79,2.24,3.66,880.7999877929688,90.56999969482422
2008-01-22,WDC,22.6299991607666,24.38999938964844,21.90999984741211,19.30729103088379,4798000.0,1.0,-0.2306959522963545,22.735154198636085,17.63755207839377,32.10526338924713,-105.65877646666964,74.70225035214875,20.186353138514928,20.186353138514928,3.68,2.3,2.24,3.52,889.5999755859375,89.8499984741211
2008-01-23,WDC,23.790000915527344,25.299999237060547,23.040000915527344,20.02178192138672,10108100.0,2.0,-0.1867181001225724,22.632937731232698,17.71782571684673,38.27115775295196,-47.5046170591019,50.23360700844645,20.175381724039717,20.175381724039717,3.43,2.16,2.2,3.51,882.5,86.98999786376953
2008-01-24,WDC,26.989999771118164,27.530000686645508,25.96999931335449,21.603290557861328,10927700.0,3.0,-0.0550831575919836,22.74387463598493,17.7853774163222,48.89783318178888,85.93668374868848,9.908862363182532,20.264626026153564,20.264626026153564,3.47,2.32,2.24,3.68,905.5,89.41000366210938
2008-01-25,WDC,27.290000915527344,27.479999542236328,26.0,20.94499969482422,5059200.0,4.0,0.0052523787850269,22.727750598764203,17.881545414563,45.523308432257565,65.94850507690995,9.908862363182545,20.3046480066636,20.3046480066636,3.6,2.25,2.27,3.61,910.5,90.70999908447266
2008-01-28,WDC,26.01000022888184,27.030000686645508,25.649999618530277,21.66751289367676,4156300.0,0.0,0.0969495241140308,22.8173288431988,17.94339660201876,49.48173543812337,59.89277279612848,14.046558244513744,20.38036272260878,20.38036272260878,3.5,2.29,2.28,3.61,927.0999755859376,90.98999786376952
2008-01-29,WDC,27.25,27.399999618530277,26.32999992370605,21.643430709838867,3912700.0,1.0,0.1646955892699644,22.885021998994876,18.008657971194275,49.35807139618284,73.4829560720596,8.41952298156912,20.446839985094574,20.446839985094574,3.47,2.23,2.32,3.69,925.0999755859376,91.63999938964844
2008-01-30,WDC,26.76000022888184,27.440000534057617,26.5,21.434709548950195,5994000.0,2.0,0.2013179040803976,22.91015727752638,18.082309649048327,48.27632224543086,68.72132511321865,7.804815117122407,20.496233463287357,20.496233463287357,3.26,2.16,2.33,3.78,920.5999755859376,92.33000183105467
2008-01-31,WDC,26.270000457763672,26.63999938964844,25.6200008392334,21.234006881713867,7505700.0,3.0,0.2139220768529846,22.56221399199128,18.25765161622405,47.24630116207075,33.05605257806172,18.65127579269319,20.531365530831472,20.531365530831472,3.22,1.92,2.34,3.67,922.7000122070312,91.75
2008-02-01,WDC,26.61000061035156,28.13999938964844,26.549999237060547,22.438203811645508,5204100.0,4.0,0.3019044531195654,22.46900843658921,18.316337213130037,53.41540260382987,94.03439268339028,2.293509698397424,20.618039998141203,20.618039998141203,3.12,2.06,2.31,3.62,908.7000122070312,88.95999908447266
2008-02-04,WDC,28.200000762939453,28.6299991607666,27.959999084472656,22.84762954711914,5747400.0,0.0,0.3943753750455734,22.855436128963618,18.15710182727417,55.25577969915751,124.20294870578716,7.966570329003961,20.714978674183723,20.714978674183723,2.82,2.22,2.3,3.68,904.9000244140624,90.0199966430664
2008-02-05,WDC,28.01000022888184,29.149999618530277,27.84000015258789,22.53453826904297,6708300.0,1.0,0.4400165402459883,23.132705061586087,18.103813798277194,53.58123673414221,116.1904405641068,13.65389852279585,20.790793657302856,20.790793657302856,2.71,2.14,2.27,3.61,885.9000244140625,88.41000366210938
2008-02-06,WDC,28.770000457763672,28.770000457763672,27.82999992370605,22.55059242248535,6138500.0,2.0,0.4714507778420298,23.321556579377063,18.278629387114638,53.655736389947045,103.1091205094486,13.509698422046409,20.861185607910155,20.861185607910155,2.94,2.05,2.25,3.61,900.7000122070312,87.13999938964844
2008-02-07,WDC,27.5,27.700000762939453,26.309999465942383,21.844125747680664,7460100.0,3.0,0.4407900796956348,23.42311642820294,18.36974074190204,50.00248297374911,47.69991537159567,5.890722039086628,20.89899099790133,20.89899099790133,3.03,2.12,2.27,3.74,906.0999755859376,88.11000061035156
2008-02-08,WDC,27.190000534057617,28.25,26.950000762939453,22.638896942138672,4309200.0,4.0,0.4680853966876057,23.638717410996456,18.378120281264287,53.67334669259598,77.48380436245851,0.6755150307902327,20.96343195879901,20.96343195879901,3.05,2.18,2.28,3.64,918.4000244140624,91.7699966430664
2008-02-11,WDC,28.280000686645508,28.61000061035156,27.90999984741211,22.799457550048828,5214100.0,0.0,0.4953934746539872,23.795649360021415,18.57602460543268,54.37344280621997,97.2971833512248,4.805745006029915,21.029004301343644,21.029004301343644,2.88,2.25,2.3,3.62,922.9000244140624,93.58999633789062
2008-02-12,WDC,28.86000061035156,29.700000762939453,28.700000762939453,23.273107528686523,5835700.0,1.0,0.5450828344695822,24.063245164360644,18.61830829480684,56.38487605848566,127.78673812308983,16.097921324821257,21.10638717125202,21.10638717125202,2.91,2.25,2.3,3.66,907.4000244140624,92.77999877929688
2008-02-13,WDC,29.290000915527344,29.76000022888184,28.96999931335449,23.69056701660156,3960600.0,2.0,0.607867099177632,24.37774306383075,18.6441965952879,58.07022759571053,131.10712891206603,16.679493120612044,21.19252649943034,21.19252649943034,3.02,2.22,2.28,3.7,906.5,93.2699966430664
2008-02-14,WDC,29.709999084472656,29.709999084472656,28.299999237060547,22.815523147583008,4684100.0,3.0,0.5858623641578369,24.46730987393424,18.854876786832367,53.58070118907185,107.76512203776238,7.763049800748279,21.187709935506184,21.24488123001591,3.03,2.26,2.28,3.85,907.4000244140624,95.45999908447266
2008-02-15,WDC,28.13999938964844,28.940000534057617,27.8700008392334,23.19283676147461,3866800.0,4.0,0.5896659123846213,24.453764463052124,19.289891504660275,55.128152037793,93.76015275112222,2.39482365467926,21.201357714335124,21.305754840373996,2.97,2.16,2.28,3.76,902.7999877929688,95.5
2008-02-19,WDC,29.68000030517578,30.450000762939453,28.82999992370605,23.674509048461918,8928500.0,1.0,0.621495305273271,24.4151626547344,19.80053844847605,57.02029588717807,127.30349489458216,17.77134177744343,21.3046511332194,21.377535270922117,2.94,2.23,2.33,3.89,926.5999755859376,100.01000213623048
2008-02-20,WDC,29.399999618530277,30.82999992370605,29.040000915527344,24.597719192504883,7078100.0,2.0,0.7079542701376411,24.536403486555013,20.208340432817547,60.33651508482012,137.61114652227326,21.11446105056401,21.448084131876627,21.47224656273337,3.0,2.2,2.38,3.93,934.5999755859376,100.73999786376952
2008-02-21,WDC,31.0,32.400001525878906,30.690000534057617,25.1275691986084,9056000.0,3.0,0.8070661999132902,24.82846449011073,20.426858156984004,62.07389074247249,175.38239906942928,33.12291640166562,21.65520572662353,21.5766843523298,3.01,2.15,2.34,3.77,946.0999755859376,98.2300033569336
2008-02-22,WDC,31.1299991607666,31.38999938964844,30.200000762939453,25.07138442993164,5718400.0,4.0,0.8710759177671079,25.19965563103025,20.40247640327151,61.777053108829946,141.3570695728863,26.68882062594221,21.82700475056966,21.673759354485405,2.97,2.15,2.35,3.79,944.7000122070312,98.80999755859376
2008-02-25,WDC,31.88999938964844,33.38999938964844,31.649999618530277,26.636838912963867,8643400.0,0.0,1.0293753448059633,25.87572202094547,20.29559393517025,66.40726121118765,186.02150946028,39.45621031364509,22.03492965698242,21.807896639849687,3.0,2.15,2.38,3.91,937.5999755859376,99.2300033569336
2008-02-26,WDC,33.0,34.18000030517578,32.400001525878906,27.28709983825684,7335000.0,1.0,1.1907274467519962,26.64457515036472,20.088699500209017,68.06935128329982,193.089314872427,43.60333084423708,22.30279649098714,21.95208619770251,2.85,2.09,2.44,3.88,946.0999755859376,100.87999725341795
2008-02-27,WDC,34.2400016784668,34.79999923706055,33.25,27.27104759216309,12372600.0,2.0,1.3021043809166135,27.252974924613884,20.04306141419227,67.98345314109369,189.67885577499945,46.66805586612121,22.53935432434082,22.088469823201496,2.93,1.94,2.43,3.85,958.2000122070312,99.63999938964844
2008-02-28,WDC,33.189998626708984,33.189998626708984,31.90999984741211,25.978540420532227,8941300.0,3.0,1.2755976905880182,27.465545181756944,20.28487424420741,61.51724815021244,131.94003399556166,30.307934450764797,22.729082171122236,22.185721588134765,3.06,1.86,2.45,3.71,964.5,102.58999633789062
2008-02-29,WDC,31.989999771118164,32.349998474121094,30.559999465942383,24.78237533569336,9989200.0,4.0,1.1485432806214178,27.438274861865857,20.66698140949645,56.383010948347824,88.10096836590661,16.33308977926557,22.89472624460856,22.249054606367903,3.01,1.81,2.43,3.53,972.0999755859376,101.83999633789062
2008-03-03,WDC,30.1299991607666,31.75,29.049999237060547,25.05532455444336,10406400.0,0.0,1.0568879677862846,27.508158624475115,20.858809721166978,57.22571632618302,62.49694748192159,3.1113280319279424,23.097298940022785,22.31587055751256,3.1,1.67,2.46,3.54,981.5,102.4499969482422
2008-03-04,WDC,30.81999969482422,31.920000076293945,30.6299991607666,25.53700065612793,6772700.0,1.0,1.0101430160070244,27.632666320297258,21.003239136245718,58.68300409846046,81.51108225092705,4.418687014510237,23.316730372111003,22.390780559805936,2.9,1.63,2.48,3.63,963.9000244140624,99.5199966430664
2008-03-05,WDC,31.6200008392334,32.66999816894531,31.36000061035156,25.657421112060547,5258300.0,2.0,0.9712764461028058,27.72875468222755,21.21943905861718,59.04387334890102,93.34863791567446,10.137118610161323,23.52840137481689,22.465022390538994,2.93,1.5,2.54,3.7,986.2000122070312,104.5199966430664
2008-03-06,WDC,31.850000381469727,31.979999542236328,31.3700008392334,25.191795349121094,4679300.0,3.0,0.8936532287728909,27.74445062254984,21.46786341095846,57.0507131360372,74.0276090380399,10.137118610161329,23.700735155741373,22.525617345174155,2.99,1.37,2.55,3.62,975.0,105.47000122070312
2008-03-07,WDC,31.040000915527344,31.850000381469727,29.96999931335449,24.30871963500977,6678800.0,4.0,0.7540854459874744,27.592515408527373,21.86625801371384,53.50697238053233,40.6460531542704,2.3273215697384777,23.790916124979656,22.56438043843145,2.96,1.42,2.55,3.56,972.2000122070312,105.1500015258789
2008-03-10,WDC,29.06999969482422,30.3799991607666,29.06999969482422,23.794925689697266,5181100.0,0.0,0.5961912292964584,27.516151823332464,22.05822447366461,51.57862649068214,0.9202413418407156,9.3752788471843,23.88591365814209,22.59056225228817,2.99,1.33,2.56,3.46,969.9000244140624,107.9000015258789
2008-03-11,WDC,30.280000686645508,31.299999237060547,29.93000030517578,24.790395736694336,5728900.0,1.0,0.5432958666682133,27.450660856150805,22.32280925951082,54.84063337047967,33.46251083218656,1.38139792319048,23.99000975290934,22.63639211654663,2.95,1.45,2.55,3.6,974.2000122070312,108.75
2008-03-12,WDC,30.920000076293945,31.200000762939453,30.38999938964844,24.46928596496582,3393700.0,2.0,0.4705871592833226,27.40564421823791,22.48744374105164,53.63492024373608,30.31601785349376,1.3813979231904912,24.08420492808024,22.673798113453145,2.97,1.45,2.54,3.49,978.7999877929688,109.91999816894533
2008-03-13,WDC,29.84000015258789,31.65999984741211,29.84000015258789,25.07138442993164,4489400.0,3.0,0.4553413471605765,27.40269279403806,22.628476906584496,55.53133310637944,33.8784787982479,6.071039312270924,24.205427424112955,22.721749839782717,2.98,1.33,2.51,3.56,992.2999877929688,110.33000183105467
2008-03-14,WDC,31.549999237060547,32.369998931884766,30.75,25.10348892211914,7379900.0,4.0,0.4407098895027452,27.28075126875229,22.97921500932388,55.63143419795016,54.46826911619325,0.4607836738035399,24.33441015879313,22.76845060610304,2.99,1.16,2.43,3.44,998.2000122070312,110.20999908447266
2008-03-17,WDC,30.540000915527344,30.540000915527344,29.100000381469727,23.83506965637207,6756800.0,0.0,0.3247456073328365,27.207691262843674,23.11649830472224,50.94436724345504,-25.45266392979008,12.868385895420056,24.38097235361735,22.7889625109159,2.69,1.09,2.29,3.34,1001.4000244140624,105.68000030517578
2008-03-18,WDC,30.26000022888184,31.799999237060547,29.950000762939453,25.264049530029297,4889200.0,1.0,0.342404428473376,27.163597057718256,23.3195465580044,55.33047019420012,30.716148520387705,1.8385613169530788,24.46151968638102,22.835662265993516,2.16,0.91,2.4,3.48,1003.2000122070312,109.41999816894533
2008-03-19,WDC,31.559999465942383,32.0,29.350000381469727,23.618318557739254,5613000.0,2.0,0.222952286579769,27.230134013322463,23.15506953892363,50.003876168938326,-8.48732298114224,6.490125532466519,24.49764569600423,22.850155901025843,2.08,0.6,2.34,3.38,944.7000122070312,104.4800033569336
2008-03-20,WDC,29.450000762939453,29.450000762939453,28.309999465942383,23.37747573852539,7099100.0,3.0,0.1078837789787385,27.29872978474437,22.91146442149342,49.2855805298788,-81.82620608413362,14.037773766322683,24.525208473205566,22.859743534434926,2.22,0.62,2.32,3.34,919.5999755859376,101.83999633789062
2008-03-24,WDC,29.32999992370605,32.13999938964844,29.26000022888184,25.30419540405273,8157900.0,0.0,0.1682958035731232,27.31208724228685,22.921388061363054,54.67392948724899,17.643132132389646,6.768679108596279,24.640544128417968,22.9033944606781,2.08,1.23,2.32,3.56,918.2999877929688,100.86000061035156
2008-03-25,WDC,31.59000015258789,31.81999969482422,30.459999084472656,24.525470733642575,5855400.0,1.0,0.1522949754887257,27.09917529803306,22.923163187684715,52.34842831649517,14.811253349637,6.76867910859628,24.7034299214681,22.93185193915116,2.42,1.27,2.26,3.51,934.5999755859376,101.22000122070312
2008-03-26,WDC,30.34000015258789,30.34000015258789,28.049999237060547,23.65845489501953,11004600.0,2.0,0.0695986476400563,26.70481043629029,22.95466355510375,49.90367438972988,-98.96083312426472,10.03535439736492,24.732063166300456,22.944379576321307,2.3,1.27,2.27,3.51,949.0,105.9000015258789
2008-03-27,WDC,29.26000022888184,29.38999938964844,26.93000030517578,21.723709106445312,12808100.0,3.0,-0.148786247055316,26.54442220256277,22.56031794025949,45.04721676015547,-182.66601825513047,16.559321817390135,24.680416552225747,22.923690246323407,2.27,1.28,2.33,3.56,948.7999877929688,107.58000183105467
2008-03-28,WDC,27.100000381469727,27.549999237060547,26.21999931335449,21.42667961120605,8717700.0,4.0,-0.3416421145604822,26.64400093424357,22.005553127646078,44.36158168523768,-220.8030863683928,20.46763064567913,24.60495363871257,22.89874006907145,2.09,1.31,2.34,3.47,930.5999755859376,105.62000274658205
2008-03-31,WDC,26.75,27.290000915527344,26.13999938964844,21.70765686035156,7568100.0,0.0,-0.466599375242648,26.75506183315948,21.58702038119599,45.17811491620928,-203.1199812697239,20.91380647023688,24.56802476247152,22.87786734898885,2.51,1.36,2.34,3.45,916.2000122070312,101.58000183105467
2008-04-01,WDC,27.540000915527344,28.06999969482422,27.229999542236328,22.43017578125,6855000.0,1.0,-0.5019820452966108,26.700239084509843,21.37932825252629,47.23790263748739,-147.70014708034313,14.234557036726072,24.542602729797363,22.871980222066245,2.38,1.38,2.35,3.57,882.9000244140625,100.9800033569336
2008-04-02,WDC,28.100000381469727,28.649999618530277,27.149999618530277,22.133136749267575,5678900.0,2.0,-0.5474961810079719,26.56207274166608,21.177108204684014,46.49494880567232,-132.85871806769222,9.429655310447798,24.49122365315755,22.89793739318848,2.18,1.39,2.34,3.6,895.2000122070312,104.83000183105467
2008-04-03,WDC,28.100000381469727,29.040000915527344,27.51000022888184,23.160717010498047,6712900.0,3.0,-0.4954867890890675,26.317054066463463,21.17245646973038,49.34603380846767,-93.6668183852616,6.218301397004378,24.44332358042399,22.94570385615031,2.19,1.38,2.33,3.61,905.0,103.83000183105467
2008-04-04,WDC,28.90999984741211,29.059999465942383,28.170000076293945,22.775371551513672,4563400.0,4.0,-0.4796377656670287,26.136355843797134,21.111512312635973,48.34663374800914,-81.39567769079264,6.047712560833935,24.3649169921875,23.01006135940552,2.26,1.33,2.32,3.5,909.0,106.2300033569336
2008-04-07,WDC,28.5,28.88999938964844,28.01000022888184,22.65495491027832,3516400.0,0.0,-0.4713007156747473,26.06759091736549,21.014900766594472,48.03216405696498,-81.46241966919978,7.320684467148659,24.28436934153239,23.055687046051027,2.24,1.43,2.34,3.57,922.7000122070312,109.08999633789062
2008-04-08,WDC,28.299999237060547,29.020000457763672,28.040000915527344,22.7031192779541,3802800.0,1.0,-0.4555721475234868,26.03699060566348,20.936320437122166,48.17165387710792,-72.19213219022113,6.072424607768601,24.15324535369873,23.09408750534057,2.23,1.39,2.32,3.58,914.0,108.5
2008-04-09,WDC,28.3700008392334,28.540000915527344,28.01000022888184,22.903823852539062,4228100.0,2.0,-0.4221229488421585,25.87837174539959,20.90628210897053,48.76448858629424,-71.52233321614274,6.3411559582719175,24.007136154174805,23.15496632258097,2.2,1.29,2.3,3.49,933.5999755859376,110.87000274658205
2008-04-10,WDC,28.43000030517578,30.270000457763672,28.3700008392334,23.987598419189453,6729700.0,3.0,-0.3050458555731339,25.819446151861328,20.917038947931157,51.84160027516427,-14.964028439453486,9.60163300856288,23.897687848409017,23.21852108637492,2.3,1.25,2.29,3.55,928.2999877929688,110.11000061035156
2008-04-11,WDC,29.350000381469727,29.350000381469727,27.5,22.20538711547852,9548700.0,4.0,-0.351411687067845,25.59051768646053,20.85936768188664,47.03601588287089,-72.22645598108963,1.4272505610249917,23.77191607157389,23.250499121348064,2.37,1.17,2.3,3.49,923.5999755859376,110.13999938964844
2008-04-14,WDC,27.65999984741211,27.65999984741211,26.790000915527344,21.675546646118164,5679100.0,0.0,-0.4258291468025845,25.341495325371422,20.765595815375647,45.73225012900417,-115.42770618319464,4.768854181377087,23.66835511525472,23.28154067993164,2.32,1.07,2.3,3.53,925.4000244140624,111.76000213623048
