date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,EFFR,DTB3,T10YIE,DGS10,GC=F,CL=F
2008-01-02,CTSH,16.915000915527344,17.0,16.010000228881836,14.876157760620115,10133000.0,2.0,0.0,13.074436356107574,11.47455007882895,0.0,-66.66666666666667,100.0,14.876157760620115,14.876157760620115,4.11,3.18,2.32,3.91,857.0,99.62000274658205
2008-01-03,CTSH,16.239999771118164,16.649999618530273,16.174999237060547,15.116170883178713,6361800.0,3.0,0.0053849098009948,15.335594134969291,14.656734508829537,100.0,66.66666666666666,100.0,14.996164321899414,14.996164321899414,4.25,3.16,2.33,3.91,866.4000244140625,99.18000030517578
2008-01-04,CTSH,16.040000915527344,16.2549991607666,15.454999923706056,14.308441162109377,6718200.0,4.0,-0.0181862063982531,15.596515834306585,13.937330702965554,22.314439014356,-100.0,100.0,14.766923268636068,14.766923268636068,4.18,3.12,2.32,3.88,863.0999755859375,97.91000366210938
2008-01-07,CTSH,15.545000076293944,16.030000686645508,15.399999618530272,14.409982681274414,9073000.0,0.0,-0.0247949965047435,15.443339782964062,13.912036460627249,29.442692808643173,-72.66184780026492,100.0,14.677688121795654,14.677688121795654,4.27,3.19,2.29,3.86,859.5999755859375,95.08999633789062
2008-01-08,CTSH,15.699999809265137,15.960000038146973,15.30500030517578,14.128430366516112,8094000.0,1.0,-0.0390677316829517,15.39307236436193,13.742600777117564,23.30807001307592,-78.49050279668977,100.0,14.567836570739749,14.567836570739749,4.27,3.17,2.29,3.86,878.0,96.33000183105467
2008-01-09,CTSH,15.199999809265137,15.524999618530272,14.94499969482422,14.326900482177734,9418000.0,2.0,-0.0384265393091887,15.291559750992969,13.763801360965852,33.42362587329215,-94.67807354625712,100.0,14.52768055597941,14.52768055597941,4.26,3.14,2.26,3.82,879.5,95.66999816894533
2008-01-10,CTSH,15.550000190734863,15.579999923706056,14.75,13.837642669677734,12558000.0,3.0,-0.0595176559989862,15.299934663203542,13.5582727669548,25.01092071571277,-112.09936478204952,100.0,14.42910371507917,14.42910371507917,4.26,3.16,2.23,3.91,891.7000122070312,93.70999908447266
2008-01-11,CTSH,14.675000190734863,14.68000030517578,13.53499984741211,12.512961387634276,24314200.0,4.0,-0.135704520591549,15.766231740333662,12.612940107963457,14.669303088524885,-194.04811984321591,100.0,14.18958592414856,14.18958592414856,4.23,3.02,2.26,3.82,896.0999755859375,92.69000244140624
2008-01-14,CTSH,13.81999969482422,14.279999732971191,13.81999969482422,13.085297584533691,11027600.0,0.0,-0.158002007496318,15.715239281719295,12.41853515777452,27.979332345519158,-128.1545590850451,100.0,14.066887219746908,14.066887219746908,4.24,3.11,2.28,3.81,901.5999755859376,94.1999969482422
2008-01-15,CTSH,13.880000114440918,14.170000076293944,13.199999809265137,12.309873580932615,12976400.0,1.0,-0.2114620783841854,15.801685066333633,11.980686645397324,22.959896311957408,-133.5107756360415,100.0,13.891185855865478,13.891185855865478,4.24,3.09,2.27,3.72,901.0,91.9000015258789
2008-01-16,CTSH,13.25,13.470000267028809,12.90999984741211,12.092937469482422,15139800.0,2.0,-0.2586849873136838,15.839792161490053,11.615625298171256,21.82665939024865,-128.78837974820024,100.0,13.727708729830654,13.727708729830654,4.22,3.06,2.24,3.74,880.5999755859375,90.83999633789062
2008-01-17,CTSH,13.239999771118164,13.925000190734863,12.920000076293944,12.499113082885742,20964400.0,3.0,-0.2674754831978365,15.760392379242369,11.49025913926146,28.64789189359969,-92.04601633792733,70.33169697716147,13.625325759251911,13.625325759251911,4.23,3.0,2.23,3.66,879.5,90.12999725341795
2008-01-18,CTSH,13.335000038146973,13.90999984741211,12.979999542236328,12.000625610351562,17061400.0,4.0,-0.2986052260266802,15.734366250581123,11.266331398861109,25.79074997359251,-89.84103269647343,70.33169697716147,13.500348824721115,13.500348824721115,4.17,2.79,2.24,3.66,880.7999877929688,90.56999969482422
2008-01-22,CTSH,12.399999618530272,12.94499969482422,11.6850004196167,11.723689079284668,13042800.0,1.0,-0.3340781755944402,15.720524951378309,11.026364163001574,24.39262211905316,-123.44095653464304,79.98691811370794,13.37344455718994,13.37344455718994,3.68,2.3,2.24,3.52,889.5999755859375,89.8499984741211
2008-01-23,CTSH,12.145000457763672,13.614999771118164,12.029999732971191,12.462188720703123,13104400.0,2.0,-0.3127438261478055,15.6228323072778,11.00255602890384,34.228516414400744,-81.64683153693557,52.53310335098109,13.31269416809082,13.31269416809082,3.43,2.16,2.2,3.51,882.5,86.98999786376953
2008-01-24,CTSH,13.210000038146973,13.6850004196167,13.020000457763672,12.374492645263672,8783600.0,3.0,-0.2979433419519051,15.534629132238496,10.97348401358975,33.69011609354537,-59.5330044785786,49.97816340410123,13.254056572914124,13.254056572914124,3.47,2.32,2.24,3.68,905.5,89.41000366210938
2008-01-25,CTSH,13.6850004196167,14.114999771118164,13.31999969482422,12.402185440063477,7909200.0,4.0,-0.2812447007094061,15.45043204493047,10.95746096762123,34.02910034883432,-43.196414396326894,35.11690109944391,13.20394650627585,13.20394650627585,3.6,2.25,2.27,3.61,910.5,90.70999908447266
2008-01-28,CTSH,13.539999961853027,13.81999969482422,13.380000114440918,12.716049194335938,6333200.0,0.0,-0.2452145534832119,15.36835458372674,10.985327616387194,37.75963456669956,-40.45413535612209,35.116901099443915,13.176841100056969,13.176841100056969,3.5,2.29,2.28,3.61,927.0999755859376,90.98999786376952
2008-01-29,CTSH,13.81999969482422,14.15999984741211,13.729999542236328,13.02068042755127,6715000.0,1.0,-0.1950007155987165,15.29959533822458,11.037648896362438,41.10361538528444,-19.60972773106967,24.013985541749864,13.16862211729351,13.16862211729351,3.47,2.23,2.32,3.69,925.0999755859376,91.63999938964844
2008-01-30,CTSH,13.984999656677246,14.404999732971191,13.774999618530272,13.011448860168455,7842200.0,2.0,-0.1545471692534015,15.236091160637518,11.085435748236993,41.03450153653805,-13.443315091098988,16.631642566205716,13.160763454437255,13.160763454437255,3.26,2.16,2.33,3.78,920.5999755859376,92.33000183105467
2008-01-31,CTSH,13.789999961853027,14.15999984741211,13.460000038146973,12.877593994140623,10242400.0,3.0,-0.1302950851482069,14.974557108614102,11.147113423612462,40.0250195259416,-28.68777033678487,22.936564436629517,13.147279194423133,13.147279194423133,3.22,1.92,2.34,3.67,922.7000122070312,91.75
2008-02-01,CTSH,14.050000190734863,15.125,13.960000038146973,13.773025512695312,13534200.0,4.0,-0.0499041331411227,14.68506062129601,11.302295373882211,48.75000511745782,25.833064889464232,1.4664599158479237,13.175722208890049,13.175722208890049,3.12,2.06,2.31,3.62,908.7000122070312,88.95999908447266
