date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,EFFR,DTB3,T10YIE,DGS10,GC=F,CL=F
2008-01-02,PCAR,36.11333465576172,37.026668548583984,35.206668853759766,21.668611526489254,3391200.0,2.0,0.0,13.074436356107574,11.47455007882895,0.0,-66.66666666666667,100.0,21.668611526489254,21.668611526489254,4.11,3.18,2.32,3.91,857.0,99.62000274658205
2008-01-03,PCAR,35.15999984741211,36.02000045776367,35.1533317565918,21.69315528869629,3296100.0,3.0,0.0005506613315695,21.715593528977617,21.64617328620793,100.0,-66.66666666666667,100.0,21.680883407592773,21.680883407592773,4.25,3.16,2.33,3.91,866.4000244140625,99.18000030517578
2008-01-04,PCAR,36.23333358764648,36.23333358764648,33.50666809082031,20.63385009765625,5080500.0,4.0,-0.0321473387533224,22.54113133322578,20.12261327533541,2.190670495266048,-100.00000000000054,100.0,21.3318723042806,21.3318723042806,4.18,3.12,2.32,3.88,863.0999755859375,97.91000366210938
2008-01-07,PCAR,33.866668701171875,34.63999938964844,33.4466667175293,20.89969825744629,4589400.0,0.0,-0.0366328339839654,22.30162562228876,20.14603196285529,21.997851184395856,-91.6386996601394,100.0,21.22382879257202,21.22382879257202,4.27,3.19,2.29,3.86,859.5999755859375,95.08999633789062
2008-01-08,PCAR,34.35333251953125,34.393333435058594,32.133331298828125,19.72587013244629,5446500.0,1.0,-0.0850082942045382,22.55712977673099,19.291344344362763,11.427521435693578,-121.0376723091243,100.0,20.92423706054688,20.92423706054688,4.27,3.17,2.29,3.86,878.0,96.33000183105467
2008-01-09,PCAR,32.87333297729492,32.87333297729492,30.959999084472656,19.75860023498535,5874000.0,2.0,-0.111091074618443,22.47320177236328,18.98672674020996,12.63838453358882,-125.3187246147597,100.0,20.72996425628662,20.72996425628662,4.26,3.14,2.26,3.82,879.5,95.66999816894533
2008-01-10,PCAR,31.280000686645508,33.293331146240234,31.280000686645508,20.147146224975582,7531050.0,3.0,-0.1083029226063203,22.29791578770522,18.995493287350584,25.196797483907066,-80.5195702442241,79.08066697477597,20.646704537527903,20.646704537527903,4.26,3.16,2.23,3.91,891.7000122070312,93.70999908447266
2008-01-11,PCAR,32.26666641235352,32.65999984741211,31.03333282470703,19.149200439453125,4903350.0,4.0,-0.1521541245332045,22.31915575254589,18.59987729799122,18.232838987599152,-94.69405317836264,80.36972673558049,20.459516525268555,20.459516525268555,4.23,3.02,2.26,3.82,896.0999755859375,92.69000244140624
2008-01-14,PCAR,31.239999771118164,32.47999954223633,31.239999771118164,19.901750564575195,2953650.0,0.0,-0.1428684163665892,22.17637465761295,18.61871040165897,32.7355217542884,-70.76296900183824,80.3697267355805,20.39754252963596,20.39754252963596,4.24,3.11,2.28,3.81,901.5999755859376,94.1999969482422
2008-01-15,PCAR,31.80666732788086,32.32666778564453,30.96666717529297,19.0673942565918,4198350.0,1.0,-0.1771799569570475,22.14079497356752,18.388260431095564,27.201915076389028,-83.5303661763001,81.79051429681851,20.26452770233154,20.26452770233154,4.24,3.09,2.27,3.72,901.0,91.9000015258789
2008-01-16,PCAR,31.706666946411133,31.959999084472656,30.11333274841309,19.075571060180664,6833400.0,2.0,-0.1990535934218726,22.07539457938521,18.237486890341348,27.32645844648877,-94.67396854876986,85.33318083721747,20.15644073486328,20.15644073486328,4.22,3.06,2.24,3.74,880.5999755859375,90.83999633789062
